-99,-89,-84,-79,-71,-70,-69,-74,-56,-47,-42,-71,-78,-99,-99,-99,-99,-99,-99,-99,-99,-84,-84,-99,-62
-91,-87,-99,-75,-69,-70,-71,-63,-57,-45,-53,-79,-74,-80,-81,-88,-99,-86,-99,-91,-99,-84,-87,-77,-57
-99,-99,-78,-72,-99,-71,-70,-66,-72,-66,-75,-85,-83,-78,-76,-83,-99,-99,-99,-99,-99,-99,-99,-99,-54
-99,-82,-66,-75,-71,-67,-78,-99,-38,-59,-61,-99,-99,-73,-99,-84,-99,-99,-99,-99,-99,-84,-78,-77,-55
-99,-99,-66,-73,-99,-64,-70,-68,-44,-60,-74,-56,-84,-68,-76,-79,-88,-99,-99,-88,-99,-83,-81,-76,-56
-99,-99,-85,-72,-73,-76,-78,-57,-49,-66,-73,-79,-85,-81,-80,-78,-84,-99,-99,-89,-99,-84,-78,-69,-44
-99,-93,-75,-77,-99,-74,-67,-65,-58,-75,-78,-83,-88,-84,-83,-75,-99,-99,-99,-88,-99,-90,-81,-66,-31
-99,-99,-76,-79,-72,-68,-77,-49,-64,-76,-78,-82,-99,-80,-74,-66,-80,-99,-90,-89,-99,-99,-81,-57,-42
-99,-99,-67,-76,-69,-63,-61,-39,-72,-78,-73,-85,-99,-84,-72,-63,-73,-99,-86,-99,-99,-79,-77,-58,-58
-99,-99,-67,-99,-99,-68,-58,-99,-67,-76,-99,-89,-99,-82,-80,-77,-69,-85,-87,-89,-99,-88,-78,-66,-56
-89,-83,-73,-70,-66,-68,-50,-71,-67,-75,-99,-91,-99,-86,-90,-81,-68,-85,-78,-82,-99,-84,-75,-67,-76
-99,-86,-69,-64,-59,-53,-49,-64,-78,-86,-84,-99,-99,-99,-89,-86,-76,-75,-82,-81,-99,-72,-69,-78,-70
-99,-82,-71,-72,-61,-57,-65,-73,-75,-82,-99,-99,-99,-99,-99,-99,-75,-86,-77,-80,-99,-74,-67,-99,-73
-84,-83,-63,-66,-78,-55,-67,-67,-79,-81,-99,-99,-99,-99,-99,-99,-87,-77,-99,-99,-99,-72,-60,-84,-73
-84,-75,-60,-68,-48,-50,-70,-73,-79,-85,-89,-99,-99,-99,-99,-99,-99,-99,-99,-77,-81,-60,-55,-99,-99
-83,-69,-60,-53,-41,-57,-69,-76,-85,-86,-91,-99,-99,-99,-99,-99,-99,-99,-87,-99,-85,-52,-64,-99,-80
-83,-69,-56,-45,-51,-65,-73,-76,-85,-86,-83,-99,-99,-99,-99,-99,-99,-86,-99,-68,-71,-58,-68,-92,-73
-78,-62,-45,-34,-57,-64,-76,-85,-82,-99,-87,-99,-99,-99,-99,-92,-99,-99,-90,-92,-72,-59,-76,-99,-81
-76,-58,-64,-64,-59,-77,-80,-78,-76,-83,-90,-99,-99,-99,-99,-99,-99,-99,-99,-73,-79,-71,-82,-99,-84
-78,-52,-63,-73,-66,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
-65,-56,-59,-80,-80,-99,-99,-89,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-88,-83,-99,-99,-99
