-40,-43,-57,-65,-81,-87,-92,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-87,-99,-99,-99
-48,-37,-51,-58,-79,-99,-99,-86,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-90,-99,-87,-99,-99,-99
-65,-73,-41,-66,-68,-78,-91,-91,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-82,-89,-74,-90,-99,-90
-73,-57,-41,-50,-52,-68,-99,-74,-71,-80,-78,-99,-99,-99,-99,-91,-99,-99,-99,-78,-82,-61,-82,-89,-72
-76,-99,-76,-60,-55,-81,-80,-70,-70,-81,-80,-99,-99,-99,-99,-99,-90,-99,-88,-72,-74,-73,-70,-83,-76
-80,-67,-60,-42,-40,-50,-65,-71,-79,-78,-82,-93,-99,-99,-91,-85,-89,-99,-87,-63,-70,-50,-60,-83,-69
-88,-73,-71,-57,-48,-53,-62,-67,-69,-76,-72,-90,-99,-90,-84,-87,-90,-89,-84,-64,-85,-44,-62,-80,-67
-88,-82,-64,-68,-51,-45,-62,-70,-87,-74,-78,-89,-99,-99,-92,-78,-87,-84,-81,-72,-81,-57,-67,-85,-85
-99,-82,-69,-62,-62,-46,-53,-67,-77,-73,-70,-87,-99,-90,-88,-79,-78,-75,-71,-79,-99,-68,-57,-78,-68
-99,-80,-76,-67,-62,-62,-47,-57,-67,-74,-72,-84,-99,-92,-90,-76,-71,-81,-68,-82,-90,-81,-61,-82,-69
-99,-88,-72,-75,-75,-99,-45,-51,-64,-76,-76,-90,-88,-99,-84,-73,-69,-82,-74,-87,-91,-81,-69,-73,-61
-99,-87,-75,-73,-79,-67,-64,-53,-66,-64,-76,-89,-99,-83,-82,-76,-64,-85,-82,-91,-99,-93,-75,-63,-53
-99,-89,-77,-78,-77,-74,-62,-50,-76,-68,-72,-82,-99,-76,-75,-59,-72,-83,-83,-90,-99,-87,-99,-60,-51
-99,-84,-69,-74,-78,-76,-68,-50,-55,-76,-68,-81,-91,-77,-75,-74,-80,-99,-88,-99,-99,-99,-78,-63,-44
-99,-89,-77,-85,-82,-87,-80,-62,-57,-61,-75,-67,-88,-74,-72,-80,-87,-99,-99,-91,-99,-99,-99,-70,-34
-99,-99,-77,-77,-76,-74,-68,-68,-52,-52,-63,-68,-82,-76,-74,-83,-89,-99,-99,-99,-99,-87,-99,-78,-42
-99,-99,-84,-84,-83,-81,-74,-78,-57,-75,-62,-80,-85,-86,-73,-84,-99,-99,-99,-99,-99,-99,-99,-77,-53
-99,-99,-75,-93,-90,-99,-99,-84,-48,-84,-72,-67,-86,-66,-73,-76,-89,-99,-99,-99,-99,-99,-99,-99,-62
-99,-99,-99,-99,-99,-99,-99,-85,-57,-68,-99,-43,-65,-68,-99,-85,-87,-85,-88,-99,-99,-99,-99,-80,-74
-99,-99,-99,-99,-99,-99,-99,-91,-61,-68,-80,-67,-80,-48,-63,-73,-84,-85,-83,-99,-99,-99,-99,-81,-85
-99,-99,-99,-99,-99,-99,-99,-85,-64,-73,-80,-48,-66,-41,-52,-73,-75,-99,-72,-87,-99,-99,-99,-82,-85
-99,-99,-99,-99,-99,-99,-99,-81,-70,-88,-83,-54,-68,-36,-42,-50,-65,-68,-76,-88,-91,-99,-99,-76,-81
-99,-99,-99,-99,-99,-99,-99,-68,-82,-84,-99,-64,-74,-50,-99,-59,-56,-65,-66,-83,-75,-91,-99,-66,-81
-99,-99,-99,-99,-99,-99,-99,-77,-86,-90,-99,-73,-78,-76,-72,-42,-73,-56,-60,-74,-76,-86,-99,-77,-81
-99,-99,-94,-99,-99,-99,-77,-67,-92,-86,-99,-75,-81,-58,-62,-47,-41,-99,-58,-77,-84,-85,-87,-91,-80
-99,-99,-99,-99,-90,-86,-76,-80,-99,-99,-99,-82,-83,-66,-99,-55,-42,-57,-57,-71,-99,-79,-90,-76,-83
-99,-99,-99,-99,-84,-83,-58,-65,-99,-99,-99,-81,-91,-83,-64,-83,-49,-45,-45,-68,-69,-83,-99,-81,-99
-99,-99,-99,-99,-81,-79,-67,-79,-87,-99,-99,-74,-89,-69,-67,-89,-55,-59,-99,-82,-85,-80,-73,-77,-99
-99,-99,-99,-99,-75,-86,-75,-90,-99,-99,-99,-76,-86,-72,-76,-80,-61,-56,-47,-57,-62,-69,-75,-83,-99
-99,-99,-91,-81,-72,-83,-83,-92,-99,-99,-99,-90,-99,-78,-76,-80,-74,-56,-72,-47,-61,-54,-69,-89,-99
-99,-99,-81,-80,-66,-78,-99,-99,-99,-99,-99,-99,-99,-75,-79,-87,-72,-70,-68,-34,-53,-54,-81,-99,-99
-99,-83,-77,-69,-59,-76,-99,-91,-92,-99,-99,-99,-99,-80,-83,-83,-83,-77,-65,-63,-61,-60,-79,-99,-99
-99,-99,-76,-58,-66,-84,-75,-85,-99,-99,-99,-99,-99,-94,-87,-99,-91,-82,-73,-77,-85,-41,-70,-99,-91
-88,-79,-71,-99,-45,-57,-73,-73,-87,-94,-99,-99,-99,-99,-99,-99,-89,-83,-99,-56,-74,-45,-65,-99,-84
-99,-82,-70,-57,-58,-84,-67,-73,-83,-75,-77,-99,-99,-99,-99,-99,-87,-87,-74,-61,-70,-72,-73,-99,-73
-68,-56,-47,-43,-51,-63,-73,-68,-74,-86,-77,-99,-99,-99,-99,-99,-90,-89,-99,-75,-69,-83,-79,-88,-75
-75,-65,-35,-99,-62,-99,-69,-72,-73,-77,-77,-86,-99,-99,-99,-89,-89,-92,-90,-76,-74,-71,-71,-91,-71
-53,-39,-43,-55,-68,-76,-69,-84,-86,-83,-86,-99,-99,-99,-93,-99,-99,-99,-99,-99,-83,-80,-76,-99,-87
-37,-37,-43,-61,-75,-72,-88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-88,-81,-99,-99,-99
