-99,-99,-86,-77,-74,-84,-99,-99,-99,-99,-99,-99,-99,-99,-72,-79,-60,-53,-50,-45,-57,-68,-99,-99,-79
-99,-99,-84,-79,-75,-99,-99,-99,-99,-99,-99,-99,-99,-99,-76,-99,-61,-55,-49,-45,-55,-68,-99,-99,-79
-99,-99,-83,-74,-70,-99,-99,-99,-99,-99,-99,-99,-99,-99,-73,-74,-57,-49,-66,-43,-55,-64,-99,-99,-78
-99,-99,-83,-74,-70,-82,-99,-99,-99,-99,-99,-99,-99,-99,-74,-99,-61,-54,-49,-43,-54,-99,-99,-99,-99
-99,-99,-99,-80,-76,-86,-88,-99,-99,-99,-99,-99,-99,-99,-75,-79,-64,-54,-68,-46,-57,-67,-99,-99,-85
-99,-99,-88,-79,-74,-81,-99,-99,-99,-99,-99,-99,-99,-99,-74,-78,-76,-71,-63,-64,-74,-85,-99,-99,-79
-99,-99,-86,-88,-76,-99,-99,-99,-99,-99,-99,-99,-99,-99,-75,-76,-61,-53,-51,-46,-58,-67,-99,-99,-85
-99,-99,-85,-77,-73,-99,-99,-99,-99,-99,-99,-99,-99,-85,-74,-75,-82,-75,-67,-69,-77,-89,-99,-99,-85
-99,-99,-84,-76,-72,-80,-99,-87,-99,-99,-99,-99,-99,-82,-72,-74,-57,-53,-48,-44,-54,-63,-99,-99,-82
-99,-99,-85,-76,-72,-83,-99,-99,-99,-99,-99,-99,-99,-83,-72,-74,-57,-51,-46,-42,-73,-80,-99,-99,-81
-99,-99,-85,-75,-70,-80,-99,-99,-99,-99,-99,-99,-99,-99,-71,-76,-99,-73,-66,-65,-77,-84,-99,-99,-81
-99,-99,-99,-99,-69,-99,-99,-99,-99,-99,-99,-99,-99,-99,-73,-72,-76,-71,-63,-63,-78,-83,-99,-99,-84
-99,-99,-99,-99,-75,-81,-99,-99,-99,-99,-99,-99,-99,-70,-99,-73,-77,-71,-45,-64,-76,-83,-99,-99,-85
-99,-99,-83,-74,-73,-80,-99,-99,-99,-99,-99,-99,-99,-99,-74,-77,-60,-52,-47,-45,-57,-63,-99,-99,-83
-99,-99,-85,-76,-74,-83,-99,-99,-99,-99,-99,-99,-99,-99,-74,-75,-82,-75,-69,-69,-79,-65,-99,-99,-83
-99,-99,-85,-77,-73,-99,-99,-85,-99,-99,-99,-99,-99,-87,-72,-76,-63,-99,-51,-46,-59,-68,-99,-99,-82
-99,-99,-99,-75,-71,-99,-99,-99,-99,-99,-99,-99,-99,-99,-71,-74,-76,-53,-47,-45,-58,-65,-99,-99,-85
-99,-99,-82,-74,-70,-99,-99,-99,-99,-99,-99,-99,-99,-84,-71,-75,-57,-50,-45,-41,-57,-63,-99,-99,-77
-99,-99,-82,-76,-73,-79,-99,-99,-99,-99,-99,-99,-99,-99,-71,-74,-61,-54,-48,-46,-58,-65,-99,-99,-99
-99,-99,-99,-99,-73,-99,-99,-99,-99,-99,-99,-99,-99,-89,-74,-99,-60,-54,-67,-68,-58,-66,-99,-99,-99
-99,-99,-86,-78,-75,-82,-99,-99,-99,-99,-99,-99,-99,-90,-74,-75,-60,-53,-48,-46,-58,-66,-99,-99,-86
-99,-99,-83,-82,-76,-99,-99,-99,-99,-99,-99,-99,-99,-85,-74,-77,-62,-53,-49,-47,-59,-66,-99,-99,-87
-99,-99,-85,-74,-74,-99,-99,-99,-99,-99,-99,-99,-99,-86,-74,-77,-60,-54,-47,-44,-58,-64,-99,-99,-79
-99,-99,-87,-77,-75,-85,-99,-99,-99,-99,-99,-99,-99,-99,-71,-74,-99,-53,-49,-44,-56,-67,-99,-99,-81
-99,-99,-83,-76,-71,-99,-99,-99,-99,-99,-99,-99,-99,-99,-74,-76,-79,-74,-67,-65,-76,-87,-99,-99,-82
-99,-99,-82,-74,-70,-79,-90,-99,-99,-99,-99,-99,-99,-83,-70,-73,-77,-73,-44,-65,-75,-84,-99,-99,-83
-99,-99,-83,-75,-73,-79,-99,-99,-99,-99,-99,-99,-99,-82,-99,-76,-77,-50,-49,-42,-75,-63,-99,-99,-83
-99,-99,-84,-76,-75,-80,-99,-99,-99,-99,-99,-99,-99,-86,-72,-70,-60,-75,-65,-68,-78,-88,-99,-99,-82
-99,-99,-84,-81,-76,-83,-92,-99,-99,-99,-99,-99,-99,-85,-74,-76,-60,-54,-68,-69,-58,-67,-99,-99,-85
-99,-99,-82,-77,-73,-82,-88,-99,-99,-99,-99,-99,-99,-99,-72,-76,-59,-51,-70,-45,-56,-64,-99,-99,-84
-99,-99,-86,-78,-75,-83,-99,-99,-99,-99,-99,-99,-99,-85,-75,-77,-61,-54,-50,-46,-58,-67,-99,-99,-86
-99,-99,-82,-72,-72,-81,-89,-99,-99,-99,-99,-99,-99,-99,-70,-75,-80,-72,-65,-67,-75,-85,-99,-99,-81
-99,-99,-83,-74,-73,-82,-99,-88,-99,-99,-99,-99,-99,-83,-73,-99,-57,-51,-64,-64,-55,-63,-99,-99,-83
-99,-99,-83,-77,-75,-84,-99,-99,-99,-99,-99,-99,-99,-84,-70,-74,-58,-53,-49,-44,-58,-66,-99,-99,-82
-99,-99,-83,-77,-77,-99,-99,-99,-99,-99,-99,-99,-99,-87,-75,-77,-62,-54,-50,-45,-57,-66,-99,-99,-85
-99,-99,-84,-76,-72,-82,-99,-99,-99,-99,-99,-99,-99,-99,-71,-74,-57,-51,-51,-45,-60,-63,-99,-99,-83
-99,-99,-84,-81,-75,-84,-89,-99,-99,-99,-99,-99,-99,-99,-74,-77,-61,-56,-66,-64,-75,-67,-99,-99,-85
-99,-99,-84,-83,-76,-84,-99,-99,-99,-99,-99,-99,-99,-99,-99,-74,-60,-52,-67,-67,-77,-65,-99,-99,-82
-99,-99,-85,-76,-75,-81,-99,-99,-99,-99,-99,-99,-99,-82,-73,-68,-59,-52,-48,-44,-61,-65,-99,-99,-82
-99,-99,-86,-79,-76,-85,-99,-99,-99,-99,-99,-99,-99,-90,-73,-77,-78,-71,-63,-64,-75,-84,-99,-99,-83
-99,-99,-83,-75,-73,-83,-99,-99,-99,-99,-99,-99,-99,-99,-75,-76,-58,-51,-48,-44,-57,-65,-99,-99,-85
-99,-99,-81,-75,-76,-83,-99,-99,-99,-99,-99,-99,-99,-84,-65,-76,-82,-74,-70,-68,-81,-66,-99,-99,-85
-99,-99,-85,-77,-75,-83,-99,-99,-99,-99,-99,-99,-99,-80,-75,-72,-62,-74,-48,-45,-80,-91,-99,-99,-82
-99,-99,-84,-76,-73,-81,-86,-87,-99,-99,-99,-99,-99,-84,-74,-74,-58,-51,-46,-43,-56,-65,-99,-99,-83
-99,-99,-90,-80,-77,-87,-99,-85,-99,-99,-99,-99,-99,-92,-74,-75,-61,-54,-49,-46,-57,-71,-99,-99,-85
-99,-99,-84,-76,-74,-83,-89,-87,-99,-99,-99,-99,-99,-86,-74,-75,-60,-72,-64,-64,-57,-68,-99,-99,-84
-99,-99,-83,-77,-75,-99,-99,-86,-99,-99,-99,-99,-99,-99,-72,-75,-60,-55,-50,-46,-57,-67,-99,-99,-83
-99,-99,-88,-81,-76,-82,-89,-86,-99,-99,-99,-99,-99,-85,-73,-99,-62,-56,-51,-46,-57,-68,-99,-99,-86
-99,-99,-82,-76,-72,-82,-99,-99,-99,-99,-99,-99,-99,-81,-75,-74,-56,-50,-49,-42,-55,-62,-99,-99,-79
-99,-99,-99,-76,-75,-99,-88,-88,-99,-99,-99,-99,-99,-99,-72,-99,-57,-50,-66,-68,-55,-86,-99,-99,-83
-99,-99,-86,-78,-76,-84,-99,-99,-99,-99,-99,-99,-99,-99,-69,-99,-61,-54,-48,-46,-57,-66,-99,-99,-86
-99,-99,-86,-77,-76,-81,-99,-99,-99,-99,-99,-99,-99,-99,-73,-74,-59,-53,-68,-68,-56,-65,-99,-99,-99
-99,-99,-86,-79,-77,-78,-99,-87,-99,-99,-99,-99,-99,-84,-72,-74,-57,-51,-67,-68,-57,-65,-99,-99,-84
-99,-99,-84,-75,-72,-77,-99,-99,-99,-99,-99,-99,-99,-83,-90,-69,-57,-50,-45,-43,-55,-62,-99,-99,-80
-99,-99,-85,-78,-75,-99,-99,-99,-99,-99,-99,-99,-99,-86,-75,-76,-61,-71,-65,-64,-58,-65,-99,-99,-81
-99,-99,-83,-77,-73,-82,-99,-99,-99,-99,-99,-99,-99,-83,-73,-73,-57,-51,-66,-67,-56,-63,-99,-99,-85
-99,-99,-83,-76,-73,-75,-99,-99,-99,-99,-99,-99,-99,-85,-74,-75,-59,-51,-46,-43,-56,-64,-99,-99,-81
-99,-99,-85,-77,-76,-76,-99,-99,-99,-99,-99,-99,-99,-85,-71,-75,-57,-55,-48,-45,-58,-66,-99,-99,-80
-99,-99,-83,-77,-73,-77,-99,-90,-99,-99,-99,-99,-99,-99,-76,-74,-80,-74,-66,-66,-55,-63,-99,-99,-82
-99,-99,-84,-75,-75,-99,-99,-99,-99,-99,-99,-99,-99,-99,-89,-75,-80,-74,-47,-44,-77,-65,-99,-99,-82
-99,-99,-84,-74,-73,-79,-99,-99,-99,-99,-99,-99,-99,-84,-73,-74,-57,-51,-45,-42,-55,-99,-99,-99,-83
-99,-99,-84,-78,-75,-78,-85,-99,-99,-99,-99,-99,-99,-88,-73,-75,-58,-52,-47,-46,-55,-64,-99,-99,-83
-99,-99,-99,-73,-73,-99,-99,-99,-99,-99,-99,-99,-99,-99,-75,-77,-61,-74,-67,-68,-57,-63,-99,-99,-84
-99,-99,-82,-73,-72,-99,-83,-99,-99,-99,-99,-99,-99,-84,-71,-73,-57,-51,-47,-42,-56,-62,-99,-99,-81
-99,-99,-86,-80,-76,-81,-90,-90,-99,-99,-99,-99,-99,-84,-76,-76,-60,-53,-48,-46,-56,-66,-99,-99,-86
-99,-99,-83,-75,-75,-81,-85,-99,-99,-99,-99,-99,-99,-99,-72,-75,-59,-50,-66,-68,-55,-65,-99,-99,-84
-99,-99,-86,-77,-76,-99,-99,-99,-99,-99,-99,-99,-99,-86,-76,-76,-58,-55,-48,-46,-57,-66,-99,-99,-84
-99,-99,-81,-74,-73,-79,-99,-99,-99,-99,-99,-99,-99,-85,-66,-75,-74,-69,-62,-64,-56,-62,-99,-99,-82
-99,-99,-83,-78,-73,-79,-89,-89,-99,-99,-99,-99,-99,-85,-73,-74,-55,-51,-47,-43,-56,-64,-99,-99,-84
-99,-99,-85,-77,-73,-80,-91,-91,-99,-99,-99,-99,-99,-89,-73,-75,-58,-50,-45,-43,-57,-63,-99,-99,-84
-99,-99,-82,-77,-73,-78,-87,-84,-99,-99,-99,-99,-99,-85,-73,-77,-54,-50,-47,-45,-56,-61,-99,-99,-80
-99,-99,-82,-76,-74,-77,-99,-99,-99,-99,-99,-99,-99,-83,-72,-74,-78,-73,-64,-67,-54,-84,-99,-99,-99
-99,-99,-83,-77,-70,-80,-99,-99,-99,-99,-99,-99,-99,-99,-72,-75,-79,-72,-44,-44,-55,-85,-99,-99,-83
-99,-99,-85,-95,-74,-80,-99,-99,-99,-99,-99,-99,-99,-84,-75,-75,-74,-70,-62,-63,-74,-82,-99,-99,-84
-99,-99,-84,-76,-73,-85,-87,-85,-99,-99,-99,-99,-99,-99,-73,-74,-76,-70,-63,-63,-73,-84,-99,-99,-82
-99,-99,-85,-76,-74,-80,-99,-99,-99,-99,-99,-99,-99,-99,-75,-99,-75,-70,-65,-65,-75,-62,-99,-99,-83
-99,-99,-88,-81,-76,-81,-99,-99,-99,-99,-99,-99,-99,-89,-74,-99,-60,-54,-50,-46,-58,-66,-99,-99,-85
-99,-99,-85,-99,-99,-79,-99,-99,-99,-99,-99,-99,-99,-99,-92,-76,-79,-72,-65,-66,-77,-84,-99,-99,-85
-99,-99,-85,-78,-70,-83,-99,-99,-99,-99,-99,-99,-99,-83,-73,-74,-77,-71,-65,-66,-76,-86,-99,-99,-83
-99,-99,-86,-76,-72,-99,-99,-84,-99,-99,-99,-99,-99,-83,-73,-74,-54,-49,-47,-41,-56,-62,-99,-99,-82
-99,-99,-86,-76,-77,-85,-99,-99,-99,-99,-99,-99,-99,-86,-71,-76,-57,-52,-49,-44,-58,-63,-99,-99,-82
-99,-99,-86,-82,-75,-82,-99,-99,-99,-99,-99,-99,-99,-87,-75,-76,-60,-53,-50,-45,-57,-65,-99,-99,-83
-99,-99,-89,-81,-76,-99,-99,-99,-99,-99,-99,-99,-99,-86,-74,-76,-58,-52,-72,-68,-63,-85,-99,-99,-87
-99,-99,-91,-82,-78,-99,-99,-99,-99,-99,-99,-99,-99,-99,-74,-76,-61,-71,-66,-62,-77,-81,-99,-99,-87
-99,-99,-84,-78,-75,-80,-99,-84,-99,-99,-99,-99,-99,-83,-71,-74,-58,-51,-51,-42,-55,-65,-99,-99,-83
-99,-99,-85,-82,-77,-84,-99,-99,-99,-99,-99,-99,-99,-87,-74,-77,-60,-54,-51,-46,-57,-64,-99,-99,-85
-99,-99,-86,-83,-76,-78,-99,-99,-99,-99,-99,-99,-99,-87,-74,-72,-60,-53,-51,-45,-57,-65,-99,-99,-87
-99,-99,-82,-77,-76,-81,-99,-86,-99,-99,-99,-99,-99,-86,-74,-76,-61,-54,-51,-45,-57,-65,-99,-99,-88
-99,-99,-86,-80,-75,-79,-99,-99,-99,-99,-99,-99,-99,-81,-69,-73,-61,-54,-49,-44,-57,-64,-99,-99,-82
-99,-99,-86,-82,-76,-99,-99,-99,-99,-99,-99,-99,-99,-86,-71,-99,-76,-49,-45,-41,-76,-80,-99,-99,-99
-99,-99,-99,-99,-99,-99,-99,-83,-99,-99,-99,-99,-99,-83,-70,-74,-57,-50,-48,-44,-55,-64,-99,-99,-99
-99,-99,-83,-83,-76,-81,-99,-99,-99,-99,-99,-99,-99,-99,-72,-99,-60,-53,-51,-47,-56,-65,-99,-99,-83
