-99,-99,-83,-78,-74,-88,-99,-91,-71,-65,-33,-74,-99,-99,-82,-99,-99,-99,-99,-99,-99,-99,-99,-99,-77
-99,-88,-99,-78,-73,-99,-79,-76,-67,-55,-57,-75,-83,-99,-99,-83,-99,-99,-99,-99,-99,-99,-99,-84,-65
-99,-89,-65,-75,-67,-73,-74,-73,-52,-35,-59,-74,-75,-76,-80,-99,-99,-99,-99,-93,-99,-99,-99,-99,-59
-99,-99,-62,-76,-78,-75,-73,-99,-40,-57,-67,-99,-99,-74,-99,-84,-99,-99,-99,-99,-99,-88,-99,-77,-62
-99,-99,-62,-70,-68,-69,-79,-74,-47,-68,-75,-65,-79,-71,-86,-84,-99,-99,-99,-99,-99,-99,-99,-79,-55
-99,-86,-72,-65,-69,-69,-68,-65,-47,-64,-76,-86,-85,-74,-82,-74,-99,-99,-99,-99,-99,-99,-78,-74,-47
-99,-99,-76,-72,-99,-70,-65,-59,-55,-67,-78,-80,-91,-79,-76,-73,-90,-99,-99,-89,-99,-87,-80,-65,-41
-99,-85,-91,-79,-73,-66,-65,-45,-63,-99,-99,-99,-99,-99,-80,-61,-83,-99,-85,-99,-99,-99,-79,-60,-48
-99,-99,-67,-65,-72,-72,-63,-47,-78,-78,-83,-88,-99,-83,-72,-55,-73,-86,-90,-83,-99,-81,-82,-55,-56
-92,-88,-71,-99,-99,-56,-58,-99,-69,-79,-99,-87,-99,-99,-79,-75,-71,-83,-89,-83,-99,-78,-76,-63,-57
-99,-87,-73,-60,-61,-54,-55,-62,-76,-81,-80,-91,-99,-91,-91,-85,-72,-78,-85,-76,-88,-73,-71,-77,-67
-99,-78,-68,-68,-72,-68,-52,-67,-99,-75,-79,-91,-99,-99,-93,-84,-80,-75,-82,-84,-90,-78,-67,-80,-71
-99,-74,-60,-59,-57,-46,-59,-74,-73,-84,-84,-99,-99,-99,-99,-83,-77,-99,-99,-99,-99,-99,-58,-80,-73
-83,-78,-64,-59,-52,-45,-65,-68,-81,-86,-90,-88,-99,-99,-99,-99,-99,-76,-75,-74,-86,-67,-39,-99,-73
-85,-67,-55,-52,-43,-57,-65,-73,-77,-86,-84,-99,-99,-99,-99,-89,-89,-84,-91,-70,-85,-54,-58,-99,-73
-80,-70,-58,-45,-31,-63,-68,-76,-76,-74,-76,-99,-99,-99,-99,-99,-99,-99,-99,-99,-68,-50,-63,-99,-74
-77,-63,-67,-39,-51,-69,-72,-78,-77,-79,-82,-99,-99,-99,-99,-99,-99,-99,-99,-71,-74,-61,-70,-99,-74
-72,-56,-50,-43,-59,-65,-71,-73,-85,-81,-88,-92,-99,-99,-99,-99,-99,-99,-89,-74,-84,-62,-76,-99,-75
-85,-54,-33,-52,-53,-72,-69,-76,-75,-84,-85,-99,-99,-99,-99,-99,-99,-99,-99,-78,-74,-70,-77,-99,-80
-75,-55,-46,-57,-61,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-82
-46,-44,-56,-70,-78,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
