-99,-99,-99,-80,-88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-86,-79,-65,-67,-89,-99,-99,-99,-99
-99,-99,-74,-58,-66,-84,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-63,-56,-42,-72,-64,-99,-99,-99,-99
-85,-99,-73,-59,-70,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-63,-57,-45,-44,-64,-99,-99,-99,-99
-85,-99,-99,-72,-86,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-77,-65,-65,-99,-99,-99,-99,-99
-89,-84,-76,-55,-69,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-80,-79,-66,-59,-99,-45,-69,-99,-99,-99,-99
-87,-86,-76,-54,-70,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-82,-69,-71,-69,-99,-99,-99,-99
-99,-99,-77,-50,-68,-87,-99,-99,-99,-99,-99,-99,-99,-99,-99,-82,-83,-62,-56,-42,-66,-89,-99,-99,-99,-99
-85,-83,-75,-50,-65,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-85,-57,-45,-43,-64,-99,-99,-99,-99
-99,-86,-76,-53,-88,-87,-89,-99,-99,-99,-99,-99,-99,-99,-99,-99,-83,-84,-77,-66,-68,-89,-99,-99,-99,-99
-99,-99,-99,-50,-67,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-78,-63,-56,-99,-99,-99,-87,-99,-99,-99
-85,-84,-77,-52,-70,-87,-88,-99,-99,-99,-99,-99,-99,-99,-88,-83,-81,-85,-80,-68,-70,-65,-91,-99,-99,-99
-85,-84,-74,-55,-71,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-83,-81,-66,-61,-46,-46,-68,-91,-99,-99,-99
-99,-99,-74,-53,-70,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-86,-58,-47,-71,-66,-99,-99,-99,-99
-89,-85,-75,-52,-99,-85,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-84,-57,-45,-45,-68,-99,-99,-99,-99
-87,-99,-77,-53,-70,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-65,-59,-46,-46,-67,-99,-99,-99,-99
-88,-86,-99,-53,-69,-99,-99,-99,-99,-99,-99,-99,-99,-99,-84,-82,-79,-62,-60,-45,-45,-68,-99,-99,-99,-99
-99,-99,-77,-74,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-86,-79,-66,-70,-99,-99,-99,-99,-99
-99,-87,-75,-53,-69,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-84,-80,-65,-81,-68,-44,-66,-99,-99,-99,-99
-99,-99,-99,-70,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-65,-68,-99,-99,-99,-99,-99
-87,-84,-75,-53,-69,-84,-99,-99,-99,-99,-99,-99,-99,-99,-85,-84,-80,-64,-59,-43,-45,-65,-87,-99,-99,-99
-89,-88,-78,-54,-71,-86,-99,-99,-99,-99,-99,-99,-99,-99,-99,-84,-82,-66,-59,-45,-46,-68,-99,-99,-99,-99
-86,-99,-74,-50,-67,-84,-87,-99,-99,-99,-99,-99,-99,-89,-86,-83,-79,-62,-57,-43,-44,-64,-99,-99,-99,-99
-99,-99,-99,-51,-88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-87,-55,-67,-70,-99,-99,-99,-99,-99
