-59,-67,-81,-91,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
-44,-56,-69,-69,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
-58,-55,-44,-60,-75,-79,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-91,-99,-82,-99,-99,-99
-68,-51,-43,-43,-56,-71,-70,-77,-74,-71,-99,-99,-99,-99,-99,-99,-91,-99,-99,-73,-74,-69,-99,-99,-63
-77,-99,-52,-39,-59,-75,-74,-77,-75,-81,-99,-99,-99,-99,-99,-99,-99,-99,-99,-76,-74,-58,-99,-99,-84
-75,-88,-54,-53,-43,-61,-84,-99,-99,-74,-99,-99,-99,-99,-99,-90,-92,-86,-88,-64,-75,-54,-74,-99,-99
-99,-74,-72,-58,-37,-56,-73,-71,-82,-75,-78,-99,-99,-99,-89,-99,-88,-99,-99,-66,-80,-51,-69,-85,-72
-99,-82,-71,-62,-53,-47,-68,-84,-75,-74,-80,-92,-99,-99,-99,-84,-83,-82,-85,-76,-86,-60,-61,-82,-75
-99,-82,-73,-68,-55,-58,-62,-66,-66,-86,-74,-91,-99,-99,-99,-88,-92,-77,-75,-99,-99,-69,-46,-84,-71
-99,-84,-70,-99,-99,-75,-68,-59,-80,-87,-78,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-75,-99,-76
-99,-79,-90,-93,-80,-99,-57,-79,-99,-86,-99,-99,-99,-99,-99,-99,-91,-72,-77,-81,-99,-74,-80,-88,-82
-99,-86,-74,-75,-73,-72,-56,-50,-62,-66,-74,-99,-87,-99,-82,-78,-70,-83,-85,-91,-99,-84,-72,-65,-60
-99,-99,-91,-92,-89,-69,-60,-43,-62,-77,-70,-80,-99,-74,-76,-68,-85,-99,-99,-99,-99,-85,-99,-57,-61
-99,-99,-79,-73,-99,-99,-68,-47,-56,-64,-83,-81,-94,-80,-80,-64,-83,-99,-99,-99,-99,-99,-99,-65,-41
-99,-99,-77,-73,-99,-99,-69,-77,-59,-61,-69,-74,-99,-99,-76,-99,-99,-99,-99,-99,-99,-99,-99,-67,-58
-99,-99,-76,-99,-99,-99,-75,-56,-53,-60,-68,-93,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-95,-46
-99,-88,-75,-78,-75,-79,-73,-59,-64,-77,-71,-65,-75,-77,-76,-78,-99,-99,-99,-99,-99,-88,-99,-75,-74
-99,-99,-80,-82,-99,-76,-74,-71,-57,-57,-61,-73,-69,-68,-74,-82,-99,-99,-99,-99,-99,-88,-99,-99,-85
-99,-99,-99,-99,-99,-99,-99,-99,-46,-70,-99,-58,-68,-62,-99,-77,-89,-99,-99,-99,-99,-99,-99,-79,-70
-99,-99,-99,-99,-99,-99,-99,-99,-57,-67,-77,-42,-63,-58,-69,-67,-85,-90,-99,-99,-99,-99,-99,-78,-78
-99,-99,-99,-99,-99,-99,-99,-99,-63,-76,-99,-42,-60,-55,-50,-66,-83,-99,-99,-99,-99,-99,-99,-80,-99
-99,-99,-99,-99,-99,-99,-99,-99,-75,-79,-99,-75,-84,-66,-70,-72,-71,-74,-76,-99,-99,-99,-99,-99,-99
-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-65,-76,-53,-99,-48,-56,-59,-58,-91,-99,-99,-99,-99,-99
-99,-99,-99,-99,-99,-99,-99,-76,-99,-99,-99,-73,-76,-56,-63,-43,-60,-66,-65,-74,-84,-99,-99,-59,-81
-99,-99,-99,-99,-99,-84,-78,-65,-81,-91,-99,-91,-85,-85,-76,-63,-73,-99,-59,-74,-71,-93,-99,-81,-72
-99,-99,-99,-99,-99,-99,-72,-66,-99,-99,-99,-81,-84,-77,-99,-50,-37,-72,-56,-75,-99,-80,-99,-69,-99
-99,-99,-99,-99,-99,-99,-70,-87,-88,-99,-99,-84,-99,-68,-62,-59,-71,-76,-69,-65,-75,-83,-99,-81,-99
-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-81,-82,-69,-72,-64,-68,-41,-99,-66,-68,-99,-99,-99,-99
-99,-99,-99,-99,-79,-78,-76,-99,-99,-99,-99,-88,-99,-77,-76,-77,-64,-62,-58,-58,-63,-78,-79,-85,-99
-99,-99,-99,-80,-71,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-87,-77,-72,-52,-79,-84,-76,-99,-99
-99,-99,-83,-74,-73,-99,-99,-99,-99,-99,-99,-99,-99,-81,-99,-99,-85,-67,-58,-60,-74,-56,-99,-99,-99
-99,-99,-82,-63,-73,-78,-99,-99,-99,-99,-99,-99,-99,-79,-99,-83,-72,-68,-81,-57,-76,-71,-99,-99,-99
-99,-99,-99,-80,-65,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-90,-76,-84,-53,-99,-99,-99
-99,-82,-62,-99,-37,-65,-79,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-64,-67,-43,-74,-99,-86
-99,-70,-60,-50,-43,-58,-89,-75,-99,-99,-99,-99,-99,-99,-99,-99,-99,-90,-78,-54,-72,-54,-63,-99,-70
-73,-68,-51,-36,-53,-65,-79,-99,-99,-83,-99,-99,-99,-99,-99,-99,-99,-99,-86,-74,-71,-90,-73,-99,-99
