-38,-45,-65,-64,-82,-88,-99,-86,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-92,-99,-83,-99,-99,-99
-53,-37,-51,-55,-73,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-84,-99,-76,-99,-99,-99
-99,-86,-56,-75,-82,-78,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-81,-72,-85,-99,-99,-99
-99,-60,-51,-44,-63,-63,-83,-75,-79,-99,-92,-88,-99,-99,-99,-99,-99,-99,-87,-70,-64,-57,-73,-99,-88
-75,-68,-54,-42,-45,-64,-70,-72,-80,-83,-85,-85,-99,-99,-99,-99,-99,-88,-99,-74,-66,-57,-83,-99,-89
-99,-70,-59,-50,-39,-46,-68,-82,-89,-76,-86,-99,-99,-99,-99,-99,-99,-87,-77,-71,-76,-55,-77,-99,-85
-80,-73,-64,-74,-76,-57,-69,-68,-93,-80,-81,-86,-99,-99,-99,-99,-78,-84,-99,-73,-79,-79,-72,-99,-81
-99,-84,-76,-64,-58,-48,-85,-88,-73,-99,-99,-84,-99,-99,-99,-99,-99,-79,-79,-99,-99,-72,-74,-99,-75
-99,-99,-74,-71,-62,-65,-52,-68,-91,-99,-99,-99,-99,-99,-99,-99,-68,-74,-99,-85,-99,-86,-99,-99,-70
-99,-99,-77,-74,-64,-61,-74,-66,-81,-89,-90,-71,-99,-81,-99,-94,-79,-75,-80,-86,-90,-80,-87,-81,-70
-99,-99,-71,-71,-68,-67,-65,-58,-69,-61,-64,-81,-99,-99,-73,-79,-56,-79,-99,-87,-90,-84,-53,-80,-71
-87,-87,-74,-99,-99,-72,-88,-53,-42,-72,-73,-69,-99,-83,-77,-86,-81,-99,-99,-99,-99,-99,-58,-83,-67
-99,-99,-80,-82,-75,-74,-99,-61,-72,-79,-65,-99,-99,-99,-99,-99,-99,-99,-99,-94,-99,-99,-58,-73,-91
-89,-87,-81,-81,-73,-74,-99,-70,-59,-47,-57,-75,-99,-78,-82,-78,-75,-99,-99,-99,-99,-99,-40,-67,-76
-99,-99,-80,-82,-83,-99,-75,-74,-67,-40,-45,-63,-92,-79,-87,-84,-90,-90,-99,-92,-99,-91,-54,-71,-81
-99,-92,-77,-85,-81,-84,-78,-77,-66,-41,-46,-62,-87,-62,-99,-71,-77,-99,-99,-99,-99,-88,-73,-51,-87
-99,-99,-89,-99,-99,-78,-76,-71,-73,-75,-60,-81,-99,-54,-99,-75,-99,-99,-99,-99,-99,-99,-86,-70,-83
-99,-99,-99,-99,-99,-99,-89,-87,-82,-54,-77,-67,-78,-68,-88,-99,-99,-99,-99,-99,-99,-99,-73,-54,-99
-99,-99,-99,-99,-99,-99,-99,-99,-81,-75,-75,-77,-86,-60,-81,-64,-83,-99,-99,-99,-99,-99,-83,-72,-99
-99,-99,-99,-99,-99,-99,-99,-99,-99,-75,-59,-99,-67,-75,-71,-59,-99,-90,-89,-99,-99,-99,-99,-79,-99
-99,-99,-99,-99,-99,-99,-99,-99,-99,-75,-76,-99,-76,-58,-66,-45,-69,-87,-89,-99,-99,-99,-86,-74,-89
-99,-99,-99,-99,-99,-99,-99,-99,-84,-78,-81,-99,-74,-63,-76,-48,-53,-60,-70,-80,-85,-99,-80,-76,-80
-99,-99,-99,-99,-99,-99,-99,-78,-99,-99,-99,-99,-79,-74,-54,-99,-81,-82,-74,-81,-99,-99,-99,-99,-82
-99,-99,-99,-99,-99,-99,-99,-73,-88,-99,-85,-99,-99,-76,-53,-57,-57,-71,-73,-82,-85,-99,-85,-88,-66
-99,-99,-99,-90,-89,-91,-76,-67,-80,-99,-99,-99,-99,-99,-64,-67,-35,-58,-73,-72,-84,-99,-83,-99,-50
-99,-99,-99,-99,-99,-99,-99,-67,-76,-99,-99,-99,-91,-81,-67,-75,-42,-44,-84,-63,-77,-99,-81,-99,-64
-99,-99,-99,-88,-84,-82,-78,-94,-84,-99,-92,-99,-99,-87,-70,-68,-55,-58,-78,-75,-76,-85,-99,-99,-71
-99,-99,-99,-83,-79,-77,-99,-99,-99,-99,-99,-99,-99,-99,-78,-99,-63,-52,-41,-58,-74,-77,-99,-99,-72
-99,-99,-81,-81,-76,-86,-99,-99,-99,-99,-99,-99,-99,-99,-83,-77,-75,-89,-71,-71,-72,-73,-99,-99,-82
-99,-99,-77,-85,-81,-99,-99,-99,-99,-99,-99,-99,-99,-99,-85,-99,-71,-67,-60,-74,-88,-84,-99,-99,-86
-99,-80,-70,-63,-73,-77,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-79,-70,-72,-51,-75,-48,-99,-99,-91
-86,-78,-65,-51,-47,-56,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-84,-75,-57,-68,-42,-99,-99,-99
-75,-69,-57,-50,-44,-51,-60,-62,-71,-75,-76,-79,-99,-87,-99,-99,-88,-85,-91,-53,-69,-47,-65,-89,-87
-82,-59,-54,-37,-56,-64,-74,-73,-76,-78,-99,-99,-99,-99,-99,-99,-99,-99,-92,-74,-69,-51,-72,-99,-89
-62,-59,-42,-52,-61,-65,-77,-72,-83,-74,-81,-81,-99,-99,-99,-99,-99,-99,-99,-79,-88,-64,-72,-99,-99
-55,-48,-52,-55,-59,-75,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-75,-76,-74,-79,-99,-99
-63,-65,-46,-64,-74,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-91,-85,-75,-99,-99,-99
